176860064 1
240968774 1
431514478 1
243185500 1
16920150 1
17005768 1
44631965 1
432549364 1
306263608 1
306955329 1
190998418 1
352413427 1
191284318 1
240681314 1
177244357 1
283474780 1
440100539 1
354594208 1
299158887 1
249945230 1
292321872 1
186599508 1
67418624 1
129979528 1
138017750 1
388076005 1
157586003 1
348673213 1
286355915 1
165551882 1
422923265 1
29054413 1
312862941 1
51024887 1
201186294 1
269892793 1
22843856 1
184679932 1
387527558 1
417705690 1
428679607 1
8400842 1
321041369 1
367366318 1
58542531 1
85031598 1
28900646 1
102672709 1
121966220 1
198384408 1
353475866 1
470381900 1
445805961 1
461662295 1
15863518 1
239154970 1
14336130 1
149833117 1
257241363 1
293617835 1
356473034 1
51234631 1
85242435 1
81212286 1
86396382 1
130181866 1
241225337 1
285048486 1
298666530 1
318022259 1
371234684 1
470987100 1
408618999 1
233684293 1
29191596 1
4897275 1
9348006 1
21535395 1
29191624 1
67646988 1
99834717 1
137881699 1
229938290 1
241196395 1
287225295 1
39699648 1
160045097 1
67666096 1
8767448 1
137906197 1
457138169 1
252479260 1
85293053 1
332064670 1
304142124 1
368435330 1
17993892 1
165763244 1
180695581 1
307734817 1
347329162 1
373693175 1
198153540 1
286916251 1
135083444 1
138819293 1
8967242 1
119584412 1
138762614 1
144401492 1
148679712 1
166648874 1
376524552 1
341815767 1
82308728 1
237108272 1
142387023 1
390651552 1
20182165 1
27194429 1
61098812 1
71612483 1
347332255 1
144441148 1
381714186 1
165987272 1
168699373 1
404505029 1
198108326 1
323295479 1
176984236 1
279740441 1
382188882 1
336732616 1
277683130 1
231663901 1
403224672 1
97409519 1
235037761 1
394137592 1
219338557 1
355509914 1
425934411 1
382474101 1
207084429 1
206686292 1
100014359 1
66356824 1
305048087 1
204317710 1
9727392 1
49687222 1
326453034 1
322063810 1
179985715 1
160074939 1
149010208 1
120585579 1
101948569 1
12862099 1
37749396 1
63898957 1
120916706 1
164767175 1
244161191 1
325680697 1
206466531 1
257567854 1
259701242 1
219388773 1
219379012 1
178155732 1
29960110 1
29960109 1
250386181 1
271900960 1
422655579 1
301051430 1
176796997 1
281924357 1
143350972 1
38686737 1
169532369 1
452808876 1
14091704 1
44647437 1
1449640 1
117979694 1
468880077 1
459942762 1
1528696 1
408159788 1
188989177 1
316916655 1
4646810 1
9804616 1
176831592 1
398733009 1
420049884 1
248434716 1
319312479 1
52280468 1
20178111 1
4616072 1
144700903 1
365639282 1
172464366 1
71512186 1
55488511 1
59003115 1
170849515 1
311183180 1
32830028 1
42821097 1
49771092 1
53593457 1
93125144 1
200593988 1
234825296 1
237751146 1
281909674 1
302895996 1
365690646 1
403693875 1
438490744 1
19025965 1
19519368 1
88977253 1
108645766 1
121338379 1
274138511 1
19451711 1
27649847 1
264979636 1
318937509 1
366576758 1
366622912 1
431999925 1
35582553 1
333607525 1
120269103 1
49079670 1
79292541 1
123898871 1
123846039 1
92013169 1
54390047 1
341186896 1
177722855 1
50365310 1
73038411 1
238597883 1
259353953 1
175310067 1
93963408 1
174599051 1
153651591 1
1103432 1
1133072 1
37575651 1
101011575 1
377064495 1
386435344 1
410094645 1
30828562 1
101395259 1
78154865 1
82362447 1
146463781 1
286132427 1
344926234 1
348755723 1
131419878 1
119081096 1
275248683 1
184952758 1
410245915 1
96097215 1
149788158 1
335499997 1
33153766 1
73723286 1
55092869 1
151681127 1
462162948 1
54085154 1
101497191 1
54962195 1
147660201 1
445822015 1
151959065 1
101955023 1
219187649 1
320417762 1
32497972 1
44797824 1
34068865 1
36724087 1
434486077 1
444842193 1
5868998 1
14614418 1
61538902 1
61988212 1
72985822 1
73228647 1
104024556 1
130924120 1
131081852 1
152147232 1
162362398 1
165317334 1
178819686 1
181159386 1
219401954 1
229047362 1
229811538 1
248075138 1
286864983 1
286865921 1
294301883 1
306996324 1
334305570 1
335630746 1
398943781 1
451645081 1
404340025 1
461271719 1
129637892 1
176957796 1
348770361 1
46096489 1
73717937 1
281979481 1
47384844 1
15445551 1
73649615 1
308307606 1
111991770 1
277634430 1
339733013 1
432008938 1
124573851 1
260271203 1
277103955 1
279251651 1
150271680 1
125405602 1
127530399 1
158978373 1
193641523 1
220029715 1
243200602 1
271168962 1
276128561 1
287563610 1
307610438 1
362249359 1
405700729 1
437333618 1
440887364 1
466840711 1
304042899 1
16288184 1
66818296 1
210873792 1
214361331 1
216935214 1
261257684 1
261867566 1
298372701 1
305424003 1
364107753 1
369327947 1
389070884 1
407126408 1
406941612 1
144440290 1
70797900 1
47525799 1
47484268 1
2760710 1
47316976 1
405454160 1
458589703 1
144138509 1
388624270 1
69679391 1
154089169 1
375542276 1
232967440 1
79748331 1
122220263 1
110428269 1
409934330 1
271581073 1
351603103 1
128790976 1
269450900 1
31858843 1
468148930 1
380783252 1
380589029 1
379240073 1
370133522 1
369960846 1
366989877 1
360742636 1
351601843 1
327301957 1
322270620 1
320004517 1
290348383 1
259863352 1
253990973 1
253728991 1
201642601 1
201604954 1
161032923 1
158297421 1
120247528 1
112395568 1
101230735 1
31553893 1
7088246 1
6663331 1
328933398 1
63698669 1
420645189 1
91987762 1
178879588 1
232976128 1
233059608 1
278348461 1
355867695 1
365938305 1
406672232 1
142394656 1
237200747 1
286923464 1
445859771 1
13499636 1
43064903 1
153949511 1
163539739 1
224297258 1
232971294 1
236445129 1
266593143 1
408203470 1
90504905 1
120757718 1
120960812 1
207077681 1
172598832 1
229770036 1
272635712 1
120602501 1
69747919 1
115771549 1
199444169 1
116483734 1
119700084 1
125442121 1
148782377 1
158025009 1
164173105 1
311035838 1
329277372 1
346418409 1
418959198 1
142276270 1
138968089 1
293954617 1
259172391 1
417931607 1
127315102 1
166184426 1
293708935 1
243187830 1
136916387 1
159873822 1
138294130 1
368287008 1
357416482 1
357501308 1
159781361 1
236312126 1
16884216 1
356710041 1
422838133 1
394029948 1
105840719 1
320798691 1
27848472 1
358516596 1
75878355 1
76419763 1
336128819 1
23059280 1
308172249 1
399860444 1
44313455 1
88992642 1
366563452 1
212253390 1
317089588 1
90850770 1
381856447 1
467971286 1
219306934 1
369455629 1
100566492 1
389352124 1
372172128 1
271478281 1
401604346 1
262471759 1
389421473 1
238171173 1
355096431 1
425561347 1
273695332 1
405425498 1
441420236 1
92562123 1
265146266 1
61980227 1
302333151 1
355446093 1
325468685 1
147425389 1
25139786 1
328012209 1
270219048 1
147284470 1
70420766 1
197959526 1
144000801 1
138126035 1
207501148 1
349488688 1
69819610 1
394287035 1
31656385 1
91555165 1
439366538 1
237885040 1
32487566 1
231850364 1
382602147 1
20897611 1
2760219 1
39080923 1
176220787 1
201177276 1
231063955 1
146165619 1
326522874 1
89544985 1
369965258 1
299897516 1
293435336 1
10837041 1
248391319 1
321068176 1
67630845 1
212957629 1
231297123 1
237320326 1
206498307 1
161223358 1
248387177 1
313891529 1
258804746 1
420051632 1
142937186 1
142868621 1
439867639 1
29959760 1
318753380 1
129839175 1
274194927 1
251094370 1
71013298 1
293612446 1
146523262 1
452375478 1
248434780 1
411839167 1
454224694 1
449197831 1
117799904 1
311271011 1
434260570 1
59128183 1
4294779 1
408114363 1
262435954 1
279327604 1
139251123 1
77437543 1
206906112 1
124778445 1
206785987 1
263179590 1
97568467 1
160328683 1
33091590 1
123664207 1
80567842 1
201508515 1
31515092 1
6276559 1
350293646 1
444013020 1
388089437 1
149845414 1
431971818 1
308883808 1
269850928 1
149539158 1
146776480 1
189625051 1
176772671 1
191928543 1
268914377 1
263075864 1
318812447 1
386131764 1
152852327 1
448589187 1
162802770 1
135036669 1
98753307 1
458342769 1
349408306 1
385332171 1
170889511 1
277871306 1
25299762 0
50379749 0
60371506 0
60646272 0
126909993 0
144459181 0
150188659 0
150188663 0
150188736 0
150188758 0
150188759 0
161135636 0
161153456 0
167304735 0
167306154 0
167306166 0
177179102 0
183981752 0
201352214 0
261260849 0
261260905 0
261327765 0
262577790 0
267080606 0
267080666 0
271597440 0
271597463 0
271598172 0
271598242 0
271796176 0
279052764 0
279052786 0
279054946 0
279253739 0
290605311 0
302965835 0
306672432 0
306672492 0
306737452 0
306739391 0
327857196 0
364393119 0
364393161 0
370040920 0
381205959 0
382160308 0
388129814 0
391948473 0
393978659 0
412064386 0
412065722 0
144276893 0
177174910 0
177175199 0
231055670 0
278990983 0
28001525 0
67558754 0
79515688 0
115380247 0
139470481 0
139472198 0
166807325 0
177168898 0
370041020 0
9966218 0
35724172 0
144522711 0
144523512 0
150188778 0
250385272 0
250386662 0
306666054 0
332744099 0
365442247 0
387441994 0
13220099 0
24453779 0
31285836 0
55780604 0
71010540 0
71013620 0
71132174 0
138767802 0
158030422 0
219168265 0
219173916 0
219173985 0
244209582 0
79430862 0
220044948 0
220045018 0
301286582 0
350585702 0
80481029 0
80544278 0
150189565 0
172083355 0
172083518 0
219173903 0
271643290 0
293917053 0
443952784 0
22603574 0
167304685 0
187022132 0
294163672 0
308613357 0
308667596 0
408310134 0
11970773 0
36765200 0
49043032 0
146175057 0
177178952 0
192563865 0
192582717 0
267756640 0
279052759 0
289818861 0
301868089 0
308156531 0
308156596 0
1728462 0
58632438 0
58632462 0
61608206 0
101771607 0
101774402 0
144920534 0
273222049 0
273390828 0
253205865 0
278990954 0
310414448 0
310712554 0
330147511 0
330147861 0
330553592 0
356486961 0
357467091 0
359772372 0
359772393 0
359898123 0
398952947 0
402096125 0
59327002 0
74095252 0
173265108 0
175810647 0
247024466 0
257640391 0
260204804 0
276646863 0
276672416 0
295254609 0
317248132 0
378091786 0
378093930 0
378094374 0
388201553 0
405251931 0
405465759 0
410357914 0
418469687 0
418525764 0
31864680 0
31865193 0
158161702 0
158210084 0
320809777 0
325248913 0
381048301 0
389733655 0
404770562 0
404770638 0
404770644 0
404771041 0
404829287 0
406122216 0
411916838 0
466696103 0
114865755 0
147935743 0
159540510 0
160075338 0
160077324 0
160077328 0
164642404 0
198206211 0
199657919 0
229509761 0
229509769 0
229644238 0
230067355 0
233005299 0
235712705 0
237220527 0
244330163 0
263931998 0
263932087 0
288603254 0
288611038 0
302667075 0
341631180 0
341632621 0
356603883 0
417914465 0
185236439 0
195865038 0
232973020 0
276655797 0
276812895 0
446171745 0
446171767 0
467318657 0
68145774 0
137020116 0
165651924 0
275413506 0
337098479 0
393965191 0
462618601 0
462619524 0
1978614134 0
1978614135 0
196784346 0
271655867 0
364120741 0
396431400 0
418218192 0
418221080 0
422892144 0
428986448 0
53867500 0
71749279 0
71932414 0
71932456 0
235951122 0
250531286 0
250531465 0
354966931 0
398070165 0
461497643 0
461522713 0
461524316 0
55391207 0
84826331 0
85667105 0
85785920 0
137497323 0
140640253 0
150296416 0
154814473 0
154841835 0
154841847 0
154874023 0
159511943 0
159540480 0
237220557 0
239052804 0
239053124 0
280693142 0
328664550 0
364117349 0
387070234 0
387070235 0
401501843 0
401531277 0
420541246 0
445764072 0
445800218 0
445800223 0
1102718542 0
16426594 0
16426710 0
16428691 0
23606322 0
51907038 0
73480679 0
150313948 0
157253303 0
159346490 0
252900858 0
372368738 0
387058019 0
445021749 0
459857596 0
126350884 0
137889078 0
137904397 0
235715564 0
235715609 0
252468434 0
252469504 0
354033445 0
459224038 0
18067321 0
144328856 0
148766316 0
73505053 0
73506933 0
73506942 0
148766322 0
156692997 0
207462624 0
230228904 0
286992932 0
288505951 0
364130065 0
390690432 0
417172032 0
135235011 0
224308601 0
274335816 0
372333882 0
10469243 0
85406474 0
85406516 0
154875092 0
207462680 0
260275772 0
397155538 0
120573201 0
158849879 0
166218644 0
298547782 0
342012139 0
364025794 0
420286216 0
32045901 0
55780619 0
55849580 0
91312023 0
126912854 0
150189505 0
158337202 0
184134822 0
257612478 0
262577838 0
262577945 0
267063039 0
267080591 0
267080594 0
269731373 0
271723044 0
273420818 0
273607357 0
279052858 0
306670864 0
306739440 0
306739463 0
306771178 0
311460664 0
317250155 0
317382886 0
327857220 0
327857244 0
349789691 0
372421676 0
382160281 0
410213353 0
412066335 0
412068261 0
466689382 0
764556440 0
2025945853 0
2054835766 0
2054840981 0
2054840982 0
60371507 0
60646270 0
143853116 0
161153432 0
209313164 0
209316174 0
290605303 0
327857235 0
441206212 0
2028299850 0
137774369 0
197888337 0
197889500 0
204328031 0
273824705 0
358513194 0
631505476 0
28042735 0
122614122 0
122616030 0
166807346 0
219239424 0
35724141 0
77371229 0
93021301 0
142985033 0
144522735 0
24453840 0
70992081 0
71010570 0
138768527 0
138941699 0
138979489 0
143205342 0
244241378 0
246902178 0
737802458 0
22600311 0
53173500 0
79546535 0
97273981 0
101204870 0
160304750 0
160304756 0
251131458 0
261877500 0
261950022 0
261951153 0
262135579 0
301285928 0
301286510 0
369524010 0
369524037 0
369524107 0
369524108 0
369524109 0
132176674 0
132325767 0
143913939 0
143989294 0
267832211 0
268432122 0
294229545 0
443959026 0
443959053 0
11973999 0
34384351 0
45889555 0
49044857 0
289818817 0
362246544 0
445740060 0
902138425 0
902138429 0
79012951 0
93004262 0
160522200 0
161738691 0
163380410 0
163449314 0
163449521 0
163449603 0
310545364 0
311348962 0
332359463 0
385358866 0
907623599 0
140763380 0
242547138 0
242577767 0
359772579 0
383299547 0
383299706 0
396855479 0
396862272 0
418525681 0
449045632 0
1049087237 0
33016252 0
74095431 0
76527835 0
176025923 0
176026621 0
263049525 0
324928875 0
364114737 0
364114870 0
381034019 0
381048255 0
383714481 0
384158140 0
418469671 0
426687832 0
447077252 0
447077521 0
447077653 0
468186398 0
468188372 0
10396365 0
120573139 0
120683917 0
138400632 0
154810419 0
156168313 0
159091459 0
160076307 0
199657908 0
229645102 0
230286992 0
235953406 0
237226308 0
268330732 0
461522730 0
461522733 0
461572878 0
841400237 0
1401149105 0
80937975 0
80938373 0
81003962 0
81003959 0
160165611 0
408254278 0
336813693 0
4718675 0
55216504 0
120040392 0
159242748 0
147266306 0
288421296 0
82120769 0
204611669 0
278056525 0
451560638 0
285339216 0
158117419 0
152356754 0
346998041 0
107376227 0
429032021 0
123371325 0
341762536 0
291058926 0
355827122 0
358105554 0
404349663 0
387608813 0
332869938 0
459868926 0
262551617 0
103806450 0
154719397 0
7322866 0
10184929 0
219773944 0
3907247 0
158622966 0
381923220 0
82215211 0
260820709 0
101642558 0
202444158 0
17933959 0
147906396 0
335590612 0
344369514 0
121866154 0
273650440 0
176654531 0
364134948 0
384153833 0
46956421 0
293901263 0
141689424 0
235050374 0
426271572 0
68038052 0
441736741 0
427598680 0
52120912 0
290548579 0
235500026 0
383381475 0
311128945 0
138901722 0
336877381 0
294395080 0
318163669 0
398339670 0
376546835 0
265124418 0
287280244 0
231824501 0
200723569 0
330475016 0
402769638 0
435914264 0
27388869 0
387021371 0
220491946 0
